 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15
39,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,5,41.601,35.441,3,73,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,2,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
40,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,77,41.601,35.441,2,33,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
41,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,1,143,41.601,35.441,1,6,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,1,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
42,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,1,42.401,52.481,0,0,42.401,42.881,2,315,41.601,35.441,0,2,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,1,42,44.161,13.040,0,2,45.601,11.360,0,0,45.521,8.560
43,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,3,42.401,52.481,0,0,42.401,42.881,1,241,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,1,72,44.161,13.040,0,4,45.601,11.360,0,0,45.521,8.560
44,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,3,42.401,52.481,0,1,42.401,42.881,1,28,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,1,37,44.161,13.040,0,4,45.601,11.360,0,0,45.521,8.560
45,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,1,42.401,52.481,1,1,42.401,42.881,0,2,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,15,44.161,13.040,0,2,45.601,11.360,0,0,45.521,8.560
46,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,1,29,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,1,44.161,13.040,0,1,45.601,11.360,0,0,45.521,8.560
47,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,2,154,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
48,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,3,105,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
