 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19
59,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
60,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
61,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
62,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
63,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
64,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
65,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
66,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
67,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
68,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
69,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
70,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
71,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
72,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
73,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
74,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
75,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
76,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
77,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
78,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
79,0,0,34.721,70.802,0,1,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
80,0,1,34.721,70.802,0,2,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
81,0,2,34.721,70.802,0,1,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,1,36.241,72.562,0,1,35.441,73.922,0,1,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
82,0,2,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,2,34.481,71.522,0,1,36.241,72.562,0,1,35.441,73.922,0,1,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
83,0,1,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,2,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
84,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
85,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
86,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
87,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
88,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
89,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
