 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15
49,0,0,104.082,105.922,0,1,100.402,98.722,0,1,97.682,98.482,0,2,97.362,94.482,1,7,97.442,88.562,0,3,95.682,92.642,1,4,95.042,87.442,2,21,98.562,90.722,1,1,99.522,97.922,0,1,100.562,101.522,0,0,100.482,103.682,0,1,102.082,106.723,0,0,105.762,106.723,0,1,106.402,110.803,0,0,105.282,110.563
50,0,0,104.082,105.922,0,1,100.402,98.722,0,1,97.682,98.482,1,2,97.362,94.482,1,1,97.442,88.562,0,1,95.682,92.642,0,0,95.042,87.442,1,5,98.562,90.722,0,1,99.522,97.922,0,1,100.562,101.522,0,0,100.482,103.682,0,1,102.082,106.723,0,1,105.762,106.723,0,1,106.402,110.803,0,0,105.282,110.563
51,0,0,104.082,105.922,1,2,100.402,98.722,0,1,97.682,98.482,1,2,97.362,94.482,0,1,97.442,88.562,0,1,95.682,92.642,0,0,95.042,87.442,0,1,98.562,90.722,0,1,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,1,102.082,106.723,0,1,105.762,106.723,0,1,106.402,110.803,0,1,105.282,110.563
52,0,1,104.082,105.922,1,2,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,1,99.522,97.922,0,1,100.562,101.522,0,0,100.482,103.682,0,1,102.082,106.723,1,4,105.762,106.723,0,1,106.402,110.803,0,1,105.282,110.563
53,1,3,104.082,105.922,1,2,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,0,1,99.522,97.922,0,1,100.562,101.522,0,1,100.482,103.682,0,1,102.082,106.723,3,293,105.762,106.723,0,44,106.402,110.803,1,1,105.282,110.563
54,3,8,104.082,105.922,1,2,100.402,98.722,0,1,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,1,1,99.522,97.922,1,1,100.562,101.522,1,1,100.482,103.682,1,2,102.082,106.723,2,686,105.762,106.723,2,40,106.402,110.803,1,3,105.282,110.563
55,5,8,104.082,105.922,1,2,100.402,98.722,1,1,97.682,98.482,0,1,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,0,98.562,90.722,1,2,99.522,97.922,1,2,100.562,101.522,2,3,100.482,103.682,2,2,102.082,106.723,5,724,105.762,106.723,3,8,106.402,110.803,1,4,105.282,110.563
56,5,11,104.082,105.922,1,2,100.402,98.722,1,1,97.682,98.482,0,1,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,1,98.562,90.722,1,2,99.522,97.922,1,2,100.562,101.522,2,3,100.482,103.682,1,3,102.082,106.723,2,76,105.762,106.723,2,6,106.402,110.803,1,4,105.282,110.563
57,2,9,104.082,105.922,0,1,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,1,98.562,90.722,0,1,99.522,97.922,0,1,100.562,101.522,0,1,100.482,103.682,0,3,102.082,106.723,1,2,105.762,106.723,1,4,106.402,110.803,2,37,105.282,110.563
58,0,2,104.082,105.922,0,1,100.402,98.722,0,0,97.682,98.482,0,0,97.362,94.482,0,0,97.442,88.562,0,0,95.682,92.642,0,0,95.042,87.442,0,1,98.562,90.722,0,1,99.522,97.922,0,0,100.562,101.522,0,0,100.482,103.682,0,0,102.082,106.723,0,1,105.762,106.723,1,3,106.402,110.803,0,114,105.282,110.563
