 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19,Min20,Max20,X20,Y20,Min21,Max21,X21,Y21,Min22,Max22,X22,Y22,Min23,Max23,X23,Y23,Min24,Max24,X24,Y24,Min25,Max25,X25,Y25,Min26,Max26,X26,Y26,Min27,Max27,X27,Y27,Min28,Max28,X28,Y28,Min29,Max29,X29,Y29,Min30,Max30,X30,Y30,Min31,Max31,X31,Y31,Min32,Max32,X32,Y32,Min33,Max33,X33,Y33,Min34,Max34,X34,Y34
32,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,1,3,42.161,28.001,2,10,43.441,25.921,1,15,42.161,26.321,0,17,42.321,23.921,0,1,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
33,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,2,41.201,30.081,0,0,40.481,29.841,1,9,42.161,28.001,2,60,43.441,25.921,0,5,42.161,26.321,0,1,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
34,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,7,41.201,30.081,0,3,40.481,29.841,2,16,42.161,28.001,0,36,43.441,25.921,0,2,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
35,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,1,8,41.201,30.081,0,15,40.481,29.841,2,27,42.161,28.001,0,0,43.441,25.921,0,1,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
36,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,1,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,1,24,41.201,30.081,1,16,40.481,29.841,0,17,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
37,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,1,63,41.201,30.081,1,5,40.481,29.841,0,1,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
38,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,83,41.201,30.081,1,5,40.481,29.841,0,1,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
39,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,1,41.841,38.561,0,1,40.881,33.761,0,0,42.721,36.481,1,63,41.201,30.081,2,6,40.481,29.841,0,1,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
40,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,1,41.841,38.561,0,8,40.881,33.761,0,12,42.721,36.481,1,29,41.201,30.081,1,3,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
41,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,1,41.841,38.561,0,20,40.881,33.761,0,19,42.721,36.481,0,5,41.201,30.081,0,1,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
42,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,2,41.841,38.561,0,16,40.881,33.761,1,6,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
43,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,1,43.441,40.401,0,33,41.841,38.561,0,3,40.881,33.761,1,2,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
44,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,3,41.761,42.001,0,11,43.441,40.401,0,47,41.841,38.561,0,2,40.881,33.761,0,1,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
45,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,1,40.881,45.761,0,1,42.961,46.001,0,0,42.801,49.921,0,35,41.761,42.001,2,14,43.441,40.401,0,26,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
46,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,3,40.881,45.761,0,2,42.961,46.001,0,0,42.801,49.921,1,35,41.761,42.001,1,8,43.441,40.401,0,7,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
47,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,35,41.201,48.881,0,1,40.641,50.721,0,4,40.881,45.761,0,5,42.961,46.001,0,0,42.801,49.921,0,11,41.761,42.001,0,1,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
48,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,2,116,41.201,48.881,0,3,40.641,50.721,0,30,40.881,45.761,0,9,42.961,46.001,0,1,42.801,49.921,0,7,41.761,42.001,0,1,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
49,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,2,53,41.201,48.881,0,9,40.641,50.721,2,50,40.881,45.761,1,63,42.961,46.001,0,1,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
50,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,1,5,41.201,48.881,0,41,40.641,50.721,1,23,40.881,45.761,1,129,42.961,46.001,1,2,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
51,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,1,4,41.201,48.881,0,22,40.641,50.721,0,4,40.881,45.761,1,38,42.961,46.001,1,3,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
52,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,1,41.121,53.921,2,14,41.201,48.881,0,1,40.641,50.721,0,0,40.881,45.761,0,3,42.961,46.001,0,10,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
53,0,0,40.801,70.402,0,0,39.921,62.241,0,1,41.281,54.721,0,1,41.121,53.921,2,12,41.201,48.881,0,1,40.641,50.721,0,0,40.881,45.761,0,1,42.961,46.001,0,14,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
54,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,1,41.121,53.921,0,2,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,5,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
55,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,1,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,1,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
56,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,1,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,2,41.841,38.561,0,2,40.881,33.761,0,1,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
57,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,1,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,1,41.841,38.561,0,2,40.881,33.761,0,1,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
58,0,0,40.801,70.402,0,0,39.921,62.241,0,1,41.281,54.721,0,1,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,1,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
59,0,0,40.801,70.402,0,0,39.921,62.241,0,9,41.281,54.721,0,13,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
60,0,0,40.801,70.402,0,0,39.921,62.241,1,19,41.281,54.721,1,16,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
61,0,0,40.801,70.402,0,0,39.921,62.241,0,15,41.281,54.721,0,6,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
62,0,0,40.801,70.402,0,9,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
63,0,0,40.801,70.402,1,12,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
